date,store_id,state_id,sales,snap
2011-09-30,CA_4,CA,1811,0
2011-09-30,TX_1,TX,2608,0
2011-09-30,TX_2,TX,3901,0
2011-09-30,TX_3,TX,2824,0
2011-09-30,WI_1,WI,2142,0
2011-09-30,WI_2,WI,1909,0
2011-09-30,WI_3,WI,3841,0
2011-10-01,CA_1,CA,5037,1
2011-10-01,CA_2,CA,4064,1
2011-10-01,CA_3,CA,6660,1
2011-10-01,CA_4,CA,2259,1
2011-10-01,TX_1,TX,3804,1
2011-10-01,TX_2,TX,5030,1
2011-10-01,TX_3,TX,3641,1
2011-10-01,WI_1,WI,2266,0
2011-10-01,WI_2,WI,2238,0
2011-10-01,WI_3,WI,4313,0
2011-10-02,CA_1,CA,4685,1
2011-10-02,CA_2,CA,3362,1
2011-10-02,CA_3,CA,6569,1
2011-10-02,CA_4,CA,2478,1
2011-10-02,TX_1,TX,3324,0
2011-10-02,TX_2,TX,4517,0
2011-10-02,TX_3,TX,3312,0
2011-10-02,WI_1,WI,1845,1
2011-10-02,WI_2,WI,2196,1
2011-10-02,WI_3,WI,4926,1
2011-10-03,CA_1,CA,3298,1
2011-10-03,CA_2,CA,2153,1
2011-10-03,CA_3,CA,5686,1
2011-10-03,CA_4,CA,1960,1
2011-10-03,TX_1,TX,2782,1
2011-10-03,TX_2,TX,3687,1
2011-10-03,TX_3,TX,2959,1
2011-10-03,WI_1,WI,1634,1
2011-10-03,WI_2,WI,2061,1
2011-10-03,WI_3,WI,4235,1
2011-10-04,CA_1,CA,3200,1
2011-10-04,CA_2,CA,2243,1
2011-10-04,CA_3,CA,5310,1
2011-10-04,CA_4,CA,1772,1
2011-10-04,TX_1,TX,2118,0
2011-10-04,TX_2,TX,2955,0
2011-10-04,TX_3,TX,2598,0
2011-10-04,WI_1,WI,1427,0
2011-10-04,WI_2,WI,1725,0
2011-10-04,WI_3,WI,2766,0
2011-10-05,CA_1,CA,2798,1
2011-10-05,CA_2,CA,2082,1
2011-10-05,CA_3,CA,4753,1
2011-10-05,CA_4,CA,1629,1
2011-10-05,TX_1,TX,2633,1
2011-10-05,TX_2,TX,2835,1
2011-10-05,TX_3,TX,2582,1
2011-10-05,WI_1,WI,1446,1
2011-10-05,WI_2,WI,1769,1
2011-10-05,WI_3,WI,3386,1
2011-10-06,CA_1,CA,2690,1
2011-10-06,CA_2,CA,2039,1
2011-10-06,CA_3,CA,4666,1
2011-10-06,CA_4,CA,1614,1
2011-10-06,TX_1,TX,2343,1
2011-10-06,TX_2,TX,3021,1
2011-10-06,TX_3,TX,2693,1
2011-10-06,WI_1,WI,1385,1
2011-10-06,WI_2,WI,1856,1
2011-10-06,WI_3,WI,3759,1
2011-10-07,CA_1,CA,3541,1
2011-10-07,CA_2,CA,2823,1
2011-10-07,CA_3,CA,5161,1
2011-10-07,CA_4,CA,1840,1
2011-10-07,TX_1,TX,2748,1
2011-10-07,TX_2,TX,3782,1
2011-10-07,TX_3,TX,3100,1
2011-10-07,WI_1,WI,1719,0
2011-10-07,WI_2,WI,1623,0
2011-10-07,WI_3,WI,3648,0
2011-10-08,CA_1,CA,4604,1
2011-10-08,CA_2,CA,3428,1
2011-10-08,CA_3,CA,6237,1
2011-10-08,CA_4,CA,2330,1
2011-10-08,TX_1,TX,2991,0
2011-10-08,TX_2,TX,4251,0
2011-10-08,TX_3,TX,2742,0
2011-10-08,WI_1,WI,2253,1
2011-10-08,WI_2,WI,2082,1
2011-10-08,WI_3,WI,5012,1
2011-10-09,CA_1,CA,4417,1
2011-10-09,CA_2,CA,3281,1
2011-10-09,CA_3,CA,6703,1
2011-10-09,CA_4,CA,2106,1
2011-10-09,TX_1,TX,3170,1
2011-10-09,TX_2,TX,3500,1
2011-10-09,TX_3,TX,3436,1
2011-10-09,WI_1,WI,1766,1
2011-10-09,WI_2,WI,1958,1
2011-10-09,WI_3,WI,5603,1
2011-10-10,CA_1,CA,3572,1
2011-10-10,CA_2,CA,2382,1
2011-10-10,CA_3,CA,5687,1
2011-10-10,CA_4,CA,1920,1
2011-10-10,TX_1,TX,2507,0
2011-10-10,TX_2,TX,3730,0
2011-10-10,TX_3,TX,3386,0
2011-10-10,WI_1,WI,1311,0
2011-10-10,WI_2,WI,1516,0
2011-10-10,WI_3,WI,3390,0
2011-10-11,CA_1,CA,3110,0
2011-10-11,CA_2,CA,2249,0
2011-10-11,CA_3,CA,4986,0
2011-10-11,CA_4,CA,1690,0
2011-10-11,TX_1,TX,2349,1
2011-10-11,TX_2,TX,3317,1
2011-10-11,TX_3,TX,2879,1
2011-10-11,WI_1,WI,1462,1
2011-10-11,WI_2,WI,1744,1
2011-10-11,WI_3,WI,3641,1
2011-10-12,CA_1,CA,2609,0
2011-10-12,CA_2,CA,2194,0
2011-10-12,CA_3,CA,4600,0
2011-10-12,CA_4,CA,1663,0
2011-10-12,TX_1,TX,2611,1
2011-10-12,TX_2,TX,3467,1
2011-10-12,TX_3,TX,3115,1
2011-10-12,WI_1,WI,1364,1
2011-10-12,WI_2,WI,1914,1
2011-10-12,WI_3,WI,3877,1
2011-10-13,CA_1,CA,2859,0
2011-10-13,CA_2,CA,2168,0
2011-10-13,CA_3,CA,4501,0
2011-10-13,CA_4,CA,1716,0
2011-10-13,TX_1,TX,2494,1
2011-10-13,TX_2,TX,3365,1
2011-10-13,TX_3,TX,2773,1
2011-10-13,WI_1,WI,1628,0
2011-10-13,WI_2,WI,1548,0
2011-10-13,WI_3,WI,3064,0
2011-10-14,CA_1,CA,3337,0
2011-10-14,CA_2,CA,2815,0
2011-10-14,CA_3,CA,5229,0
2011-10-14,CA_4,CA,1957,0
2011-10-14,TX_1,TX,2473,0
2011-10-14,TX_2,TX,3303,0
2011-10-14,TX_3,TX,2712,0
2011-10-14,WI_1,WI,1884,1
2011-10-14,WI_2,WI,1965,1
2011-10-14,WI_3,WI,4210,1
2011-10-15,CA_1,CA,4253,0
2011-10-15,CA_2,CA,3543,0
2011-10-15,CA_3,CA,6274,0
2011-10-15,CA_4,CA,2215,0
2011-10-15,TX_1,TX,3507,1
2011-10-15,TX_2,TX,4866,1
2011-10-15,TX_3,TX,3426,1
2011-10-15,WI_1,WI,2411,1
2011-10-15,WI_2,WI,2312,1
2011-10-15,WI_3,WI,5619,1
2011-10-16,CA_1,CA,4250,0
2011-10-16,CA_2,CA,3384,0
2011-10-16,CA_3,CA,6370,0
2011-10-16,CA_4,CA,2285,0
2011-10-16,TX_1,TX,3469,0
2011-10-16,TX_2,TX,4872,0
2011-10-16,TX_3,TX,3523,0
2011-10-16,WI_1,WI,1785,0
2011-10-16,WI_2,WI,1893,0
2011-10-16,WI_3,WI,4296,0
2011-10-17,CA_1,CA,2761,0
2011-10-17,CA_2,CA,2176,0
2011-10-17,CA_3,CA,5434,0
2011-10-17,CA_4,CA,2002,0
2011-10-17,TX_1,TX,2615,0
2011-10-17,TX_2,TX,3243,0
2011-10-17,TX_3,TX,2983,0
2011-10-17,WI_1,WI,1491,0
2011-10-17,WI_2,WI,1505,0
2011-10-17,WI_3,WI,3382,0
2011-10-18,CA_1,CA,2494,0
2011-10-18,CA_2,CA,2049,0
2011-10-18,CA_3,CA,4463,0
2011-10-18,CA_4,CA,1742,0
2011-10-18,TX_1,TX,2225,0
2011-10-18,TX_2,TX,3208,0
2011-10-18,TX_3,TX,2393,0
2011-10-18,WI_1,WI,1414,0
2011-10-18,WI_2,WI,1379,0
2011-10-18,WI_3,WI,2835,0
2011-10-19,CA_1,CA,2540,0
2011-10-19,CA_2,CA,2026,0
2011-10-19,CA_3,CA,4105,0
2011-10-19,CA_4,CA,1576,0
2011-10-19,TX_1,TX,1980,0
2011-10-19,TX_2,TX,2793,0
2011-10-19,TX_3,TX,2309,0
2011-10-19,WI_1,WI,1448,0
2011-10-19,WI_2,WI,1263,0
2011-10-19,WI_3,WI,2401,0
2011-10-20,CA_1,CA,2654,0
2011-10-20,CA_2,CA,1978,0
2011-10-20,CA_3,CA,4097,0
2011-10-20,CA_4,CA,1621,0
2011-10-20,TX_1,TX,1864,0
2011-10-20,TX_2,TX,2847,0
2011-10-20,TX_3,TX,2139,0
2011-10-20,WI_1,WI,1482,0
2011-10-20,WI_2,WI,1240,0
2011-10-20,WI_3,WI,2480,0
2011-10-21,CA_1,CA,3438,0
2011-10-21,CA_2,CA,2958,0
2011-10-21,CA_3,CA,4497,0
2011-10-21,CA_4,CA,1707,0
2011-10-21,TX_1,TX,2210,0
2011-10-21,TX_2,TX,3247,0
2011-10-21,TX_3,TX,2485,0
2011-10-21,WI_1,WI,1770,0
2011-10-21,WI_2,WI,1535,0
2011-10-21,WI_3,WI,3283,0
2011-10-22,CA_1,CA,4243,0
2011-10-22,CA_2,CA,3402,0
2011-10-22,CA_3,CA,5939,0
2011-10-22,CA_4,CA,1971,0
2011-10-22,TX_1,TX,2789,0
2011-10-22,TX_2,TX,4246,0
2011-10-22,TX_3,TX,2947,0
2011-10-22,WI_1,WI,2050,0
2011-10-22,WI_2,WI,1851,0
2011-10-22,WI_3,WI,3713,0
2011-10-23,CA_1,CA,4319,0
2011-10-23,CA_2,CA,3124,0
2011-10-23,CA_3,CA,6004,0
2011-10-23,CA_4,CA,2262,0
2011-10-23,TX_1,TX,2883,0
2011-10-23,TX_2,TX,4277,0
2011-10-23,TX_3,TX,3267,0
2011-10-23,WI_1,WI,1800,0
2011-10-23,WI_2,WI,1531,0
2011-10-23,WI_3,WI,3409,0
2011-10-24,CA_1,CA,2878,0
2011-10-24,CA_2,CA,2111,0
2011-10-24,CA_3,CA,4550,0
2011-10-24,CA_4,CA,1782,0
2011-10-24,TX_1,TX,2047,0
2011-10-24,TX_2,TX,3347,0
2011-10-24,TX_3,TX,2438,0
2011-10-24,WI_1,WI,1287,0
2011-10-24,WI_2,WI,1290,0
2011-10-24,WI_3,WI,2786,0
2011-10-25,CA_1,CA,2517,0
2011-10-25,CA_2,CA,1958,0
2011-10-25,CA_3,CA,4239,0
2011-10-25,CA_4,CA,1564,0
2011-10-25,TX_1,TX,1922,0
2011-10-25,TX_2,TX,2720,0
2011-10-25,TX_3,TX,2277,0
2011-10-25,WI_1,WI,1308,0
2011-10-25,WI_2,WI,1307,0
2011-10-25,WI_3,WI,2625,0
2011-10-26,CA_1,CA,2343,0
2011-10-26,CA_2,CA,1990,0
2011-10-26,CA_3,CA,3792,0
2011-10-26,CA_4,CA,1622,0
2011-10-26,TX_1,TX,2021,0
2011-10-26,TX_2,TX,2879,0
2011-10-26,TX_3,TX,2155,0
2011-10-26,WI_1,WI,1613,0
2011-10-26,WI_2,WI,1367,0
2011-10-26,WI_3,WI,2360,0
2011-10-27,CA_1,CA,2720,0
2011-10-27,CA_2,CA,2099,0
2011-10-27,CA_3,CA,4046,0
2011-10-27,CA_4,CA,1554,0
2011-10-27,TX_1,TX,1861,0
2011-10-27,TX_2,TX,2881,0
2011-10-27,TX_3,TX,2083,0
2011-10-27,WI_1,WI,1626,0
2011-10-27,WI_2,WI,1437,0
2011-10-27,WI_3,WI,2675,0
2011-10-28,CA_1,CA,3162,0
2011-10-28,CA_2,CA,2623,0
2011-10-28,CA_3,CA,4208,0
2011-10-28,CA_4,CA,1725,0
2011-10-28,TX_1,TX,2234,0
2011-10-28,TX_2,TX,3219,0
2011-10-28,TX_3,TX,2281,0
2011-10-28,WI_1,WI,2030,0
2011-10-28,WI_2,WI,1912,0
2011-10-28,WI_3,WI,3486,0
2011-10-29,CA_1,CA,4162,0
2011-10-29,CA_2,CA,3375,0
2011-10-29,CA_3,CA,5813,0
2011-10-29,CA_4,CA,2374,0
2011-10-29,TX_1,TX,2800,0
2011-10-29,TX_2,TX,3761,0
2011-10-29,TX_3,TX,2912,0
2011-10-29,WI_1,WI,2336,0
2011-10-29,WI_2,WI,1833,0
2011-10-29,WI_3,WI,3853,0
2011-10-30,CA_1,CA,4227,0
2011-10-30,CA_2,CA,3610,0
2011-10-30,CA_3,CA,5903,0
2011-10-30,CA_4,CA,2317,0
2011-10-30,TX_1,TX,2696,0
2011-10-30,TX_2,TX,3774,0
2011-10-30,TX_3,TX,3177,0
2011-10-30,WI_1,WI,1562,0
2011-10-30,WI_2,WI,1418,0
2011-10-30,WI_3,WI,3169,0
2011-10-31,CA_1,CA,2435,0
2011-10-31,CA_2,CA,2258,0
2011-10-31,CA_3,CA,3883,0
2011-10-31,CA_4,CA,1615,0
2011-10-31,TX_1,TX,1962,0
2011-10-31,TX_2,TX,2843,0
2011-10-31,TX_3,TX,2413,0
2011-10-31,WI_1,WI,1311,0
2011-10-31,WI_2,WI,1384,0
2011-10-31,WI_3,WI,2591,0
2011-11-01,CA_1,CA,2774,1
2011-11-01,CA_2,CA,1995,1
2011-11-01,CA_3,CA,4734,1
2011-11-01,CA_4,CA,1591,1
2011-11-01,TX_1,TX,2577,1
2011-11-01,TX_2,TX,3003,1
2011-11-01,TX_3,TX,2804,1
2011-11-01,WI_1,WI,1618,0
2011-11-01,WI_2,WI,1764,0
2011-11-01,WI_3,WI,3179,0
2011-11-02,CA_1,CA,2977,1
2011-11-02,CA_2,CA,2071,1
2011-11-02,CA_3,CA,4566,1
2011-11-02,CA_4,CA,1613,1
2011-11-02,TX_1,TX,2009,0
2011-11-02,TX_2,TX,2833,0
2011-11-02,TX_3,TX,2349,0
2011-11-02,WI_1,WI,1270,1
2011-11-02,WI_2,WI,1716,1
2011-11-02,WI_3,WI,3404,1
2011-11-03,CA_1,CA,3014,1
2011-11-03,CA_2,CA,2218,1
2011-11-03,CA_3,CA,4999,1
2011-11-03,CA_4,CA,1741,1
2011-11-03,TX_1,TX,2170,1
2011-11-03,TX_2,TX,3201,1
2011-11-03,TX_3,TX,2822,1
2011-11-03,WI_1,WI,1646,1
2011-11-03,WI_2,WI,2041,1
2011-11-03,WI_3,WI,4050,1
2011-11-04,CA_1,CA,3747,1
2011-11-04,CA_2,CA,2383,1
2011-11-04,CA_3,CA,5276,1
2011-11-04,CA_4,CA,1846,1
2011-11-04,TX_1,TX,1991,0
2011-11-04,TX_2,TX,3380,0
2011-11-04,TX_3,TX,2497,0
2011-11-04,WI_1,WI,1792,0
2011-11-04,WI_2,WI,1919,0
2011-11-04,WI_3,WI,3765,0
2011-11-05,CA_1,CA,4515,1
2011-11-05,CA_2,CA,3545,1
2011-11-05,CA_3,CA,6189,1
2011-11-05,CA_4,CA,2044,1
2011-11-05,TX_1,TX,3356,1
2011-11-05,TX_2,TX,4207,1
2011-11-05,TX_3,TX,3244,1
2011-11-05,WI_1,WI,2395,1
2011-11-05,WI_2,WI,2411,1
2011-11-05,WI_3,WI,4981,1
2011-11-06,CA_1,CA,4852,1
2011-11-06,CA_2,CA,3435,1
2011-11-06,CA_3,CA,6628,1
2011-11-06,CA_4,CA,2487,1
2011-11-06,TX_1,TX,3285,1
2011-11-06,TX_2,TX,4612,1
2011-11-06,TX_3,TX,3711,1
2011-11-06,WI_1,WI,1729,1
2011-11-06,WI_2,WI,1977,1
2011-11-06,WI_3,WI,5171,1
2011-11-07,CA_1,CA,3284,1
2011-11-07,CA_2,CA,2387,1
2011-11-07,CA_3,CA,5137,1
2011-11-07,CA_4,CA,1846,1
2011-11-07,TX_1,TX,2625,1
2011-11-07,TX_2,TX,3427,1
2011-11-07,TX_3,TX,2891,1
2011-11-07,WI_1,WI,1328,0
2011-11-07,WI_2,WI,1362,0
2011-11-07,WI_3,WI,2991,0
2011-11-08,CA_1,CA,3318,1
2011-11-08,CA_2,CA,2128,1
2011-11-08,CA_3,CA,4960,1
2011-11-08,CA_4,CA,1581,1
2011-11-08,TX_1,TX,1989,0
2011-11-08,TX_2,TX,2609,0
2011-11-08,TX_3,TX,2195,0
2011-11-08,WI_1,WI,1397,1
2011-11-08,WI_2,WI,1616,1
2011-11-08,WI_3,WI,3395,1
2011-11-09,CA_1,CA,2780,1
2011-11-09,CA_2,CA,1992,1
2011-11-09,CA_3,CA,4883,1
2011-11-09,CA_4,CA,1787,1
2011-11-09,TX_1,TX,2340,1
2011-11-09,TX_2,TX,2958,1
2011-11-09,TX_3,TX,2845,1
2011-11-09,WI_1,WI,1316,1
2011-11-09,WI_2,WI,1515,1
2011-11-09,WI_3,WI,3676,1
2011-11-10,CA_1,CA,3277,1
2011-11-10,CA_2,CA,2221,1
2011-11-10,CA_3,CA,5161,1
2011-11-10,CA_4,CA,1716,1
2011-11-10,TX_1,TX,1998,0
2011-11-10,TX_2,TX,2922,0
2011-11-10,TX_3,TX,2293,0
2011-11-10,WI_1,WI,1554,0
2011-11-10,WI_2,WI,1751,0
2011-11-10,WI_3,WI,3254,0
2011-11-11,CA_1,CA,3858,0
2011-11-11,CA_2,CA,2812,0
2011-11-11,CA_3,CA,4972,0
2011-11-11,CA_4,CA,1880,0
2011-11-11,TX_1,TX,2260,1
2011-11-11,TX_2,TX,3372,1
2011-11-11,TX_3,TX,2793,1
2011-11-11,WI_1,WI,1931,1
2011-11-11,WI_2,WI,1739,1
2011-11-11,WI_3,WI,4138,1
2011-11-12,CA_1,CA,4292,0
2011-11-12,CA_2,CA,3454,0
2011-11-12,CA_3,CA,5570,0
2011-11-12,CA_4,CA,2016,0
2011-11-12,TX_1,TX,3249,1
2011-11-12,TX_2,TX,4340,1
2011-11-12,TX_3,TX,3193,1
2011-11-12,WI_1,WI,2349,1
2011-11-12,WI_2,WI,2309,1
2011-11-12,WI_3,WI,5150,1
2011-11-13,CA_1,CA,4150,0
2011-11-13,CA_2,CA,3440,0
2011-11-13,CA_3,CA,6110,0
2011-11-13,CA_4,CA,1884,0
2011-11-13,TX_1,TX,3464,1
2011-11-13,TX_2,TX,4551,1
2011-11-13,TX_3,TX,3639,1
2011-11-13,WI_1,WI,1858,0
2011-11-13,WI_2,WI,1737,0
2011-11-13,WI_3,WI,4515,0
2011-11-14,CA_1,CA,3035,0
2011-11-14,CA_2,CA,2204,0
2011-11-14,CA_3,CA,4686,0
2011-11-14,CA_4,CA,1740,0
2011-11-14,TX_1,TX,2434,0
2011-11-14,TX_2,TX,3089,0
2011-11-14,TX_3,TX,2939,0
2011-11-14,WI_1,WI,1415,1
2011-11-14,WI_2,WI,1801,1
2011-11-14,WI_3,WI,3430,1
2011-11-15,CA_1,CA,2707,0
2011-11-15,CA_2,CA,1975,0
2011-11-15,CA_3,CA,4380,0
2011-11-15,CA_4,CA,1798,0
2011-11-15,TX_1,TX,2471,1
2011-11-15,TX_2,TX,3155,1
2011-11-15,TX_3,TX,2788,1
2011-11-15,WI_1,WI,1470,1
2011-11-15,WI_2,WI,1907,1
2011-11-15,WI_3,WI,4050,1
2011-11-16,CA_1,CA,2495,0
2011-11-16,CA_2,CA,2081,0
2011-11-16,CA_3,CA,4126,0
2011-11-16,CA_4,CA,1579,0
2011-11-16,TX_1,TX,2071,0
2011-11-16,TX_2,TX,2870,0
2011-11-16,TX_3,TX,2485,0
2011-11-16,WI_1,WI,1655,0
2011-11-16,WI_2,WI,1489,0
2011-11-16,WI_3,WI,3077,0
2011-11-17,CA_1,CA,2388,0
2011-11-17,CA_2,CA,2171,0
2011-11-17,CA_3,CA,4050,0
2011-11-17,CA_4,CA,1635,0
2011-11-17,TX_1,TX,2127,0
2011-11-17,TX_2,TX,3000,0
2011-11-17,TX_3,TX,2079,0
2011-11-17,WI_1,WI,1152,0
2011-11-17,WI_2,WI,1584,0
2011-11-17,WI_3,WI,2928,0
2011-11-18,CA_1,CA,3012,0
2011-11-18,CA_2,CA,2459,0
2011-11-18,CA_3,CA,4881,0
2011-11-18,CA_4,CA,1754,0
2011-11-18,TX_1,TX,2204,0
2011-11-18,TX_2,TX,2973,0
2011-11-18,TX_3,TX,2424,0
2011-11-18,WI_1,WI,1845,0
2011-11-18,WI_2,WI,1628,0
2011-11-18,WI_3,WI,3327,0
2011-11-19,CA_1,CA,4681,0
2011-11-19,CA_2,CA,3413,0
2011-11-19,CA_3,CA,6031,0
2011-11-19,CA_4,CA,2019,0
2011-11-19,TX_1,TX,2643,0
2011-11-19,TX_2,TX,3898,0
2011-11-19,TX_3,TX,2947,0
2011-11-19,WI_1,WI,2026,0
2011-11-19,WI_2,WI,1827,0
2011-11-19,WI_3,WI,4060,0
2011-11-20,CA_1,CA,4415,0
2011-11-20,CA_2,CA,3280,0
2011-11-20,CA_3,CA,5812,0
2011-11-20,CA_4,CA,2039,0
2011-11-20,TX_1,TX,2901,0
2011-11-20,TX_2,TX,3991,0
2011-11-20,TX_3,TX,3249,0
2011-11-20,WI_1,WI,1651,0
2011-11-20,WI_2,WI,1450,0
2011-11-20,WI_3,WI,3965,0
2011-11-21,CA_1,CA,3209,0
2011-11-21,CA_2,CA,2303,0
2011-11-21,CA_3,CA,4780,0
2011-11-21,CA_4,CA,1921,0
2011-11-21,TX_1,TX,2043,0
2011-11-21,TX_2,TX,3185,0
2011-11-21,TX_3,TX,2697,0
2011-11-21,WI_1,WI,1411,0
2011-11-21,WI_2,WI,1315,0
2011-11-21,WI_3,WI,2710,0
2011-11-22,CA_1,CA,3637,0
2011-11-22,CA_2,CA,2268,0
2011-11-22,CA_3,CA,4520,0
2011-11-22,CA_4,CA,1622,0
2011-11-22,TX_1,TX,2182,0
2011-11-22,TX_2,TX,3200,0
2011-11-22,TX_3,TX,2431,0
2011-11-22,WI_1,WI,1586,0
2011-11-22,WI_2,WI,1334,0
2011-11-22,WI_3,WI,2874,0
2011-11-23,CA_1,CA,3663,0
2011-11-23,CA_2,CA,2582,0
2011-11-23,CA_3,CA,5311,0
2011-11-23,CA_4,CA,2031,0
2011-11-23,TX_1,TX,3018,0
2011-11-23,TX_2,TX,3976,0
2011-11-23,TX_3,TX,3471,0
2011-11-23,WI_1,WI,1567,0
2011-11-23,WI_2,WI,1649,0
2011-11-23,WI_3,WI,3519,0
2011-11-24,CA_1,CA,1941,0
2011-11-24,CA_2,CA,1155,0
2011-11-24,CA_3,CA,3130,0
2011-11-24,CA_4,CA,1130,0
2011-11-24,TX_1,TX,2268,0
2011-11-24,TX_2,TX,3131,0
2011-11-24,TX_3,TX,1962,0
2011-11-24,WI_1,WI,620,0
2011-11-24,WI_2,WI,682,0
2011-11-24,WI_3,WI,2408,0
2011-11-25,CA_1,CA,3162,0
2011-11-25,CA_2,CA,2490,0
2011-11-25,CA_3,CA,3768,0
2011-11-25,CA_4,CA,1306,0
2011-11-25,TX_1,TX,1996,0
2011-11-25,TX_2,TX,2602,0
2011-11-25,TX_3,TX,2192,0
2011-11-25,WI_1,WI,1900,0
2011-11-25,WI_2,WI,1699,0
2011-11-25,WI_3,WI,2883,0
2011-11-26,CA_1,CA,3077,0
2011-11-26,CA_2,CA,2792,0
2011-11-26,CA_3,CA,4275,0
2011-11-26,CA_4,CA,1618,0
2011-11-26,TX_1,TX,1909,0
2011-11-26,TX_2,TX,2696,0
2011-11-26,TX_3,TX,2318,0
2011-11-26,WI_1,WI,2147,0
2011-11-26,WI_2,WI,1566,0
2011-11-26,WI_3,WI,2894,0
2011-11-27,CA_1,CA,3341,0
2011-11-27,CA_2,CA,2677,0
2011-11-27,CA_3,CA,4747,0
2011-11-27,CA_4,CA,1949,0
2011-11-27,TX_1,TX,2321,0
2011-11-27,TX_2,TX,3284,0
2011-11-27,TX_3,TX,2445,0
2011-11-27,WI_1,WI,1749,0
2011-11-27,WI_2,WI,1523,0
2011-11-27,WI_3,WI,3098,0
2011-11-28,CA_1,CA,2514,0
2011-11-28,CA_2,CA,2215,0
2011-11-28,CA_3,CA,3957,0
2011-11-28,CA_4,CA,1815,0
2011-11-28,TX_1,TX,1922,0
2011-11-28,TX_2,TX,2472,0
2011-11-28,TX_3,TX,1948,0
2011-11-28,WI_1,WI,1442,0
2011-11-28,WI_2,WI,1512,0
2011-11-28,WI_3,WI,2581,0
2011-11-29,CA_1,CA,2628,0
2011-11-29,CA_2,CA,2004,0
2011-11-29,CA_3,CA,3771,0
2011-11-29,CA_4,CA,1590,0
2011-11-29,TX_1,TX,1778,0
2011-11-29,TX_2,TX,2470,0
2011-11-29,TX_3,TX,2057,0
2011-11-29,WI_1,WI,1352,0
2011-11-29,WI_2,WI,1324,0
2011-11-29,WI_3,WI,2610,0
2011-11-30,CA_1,CA,2412,0
2011-11-30,CA_2,CA,2015,0
2011-11-30,CA_3,CA,3614,0
2011-11-30,CA_4,CA,1414,0
2011-11-30,TX_1,TX,1840,0
2011-11-30,TX_2,TX,2616,0
2011-11-30,TX_3,TX,1858,0
2011-11-30,WI_1,WI,1483,0
2011-11-30,WI_2,WI,1411,0
2011-11-30,WI_3,WI,2426,0
2011-12-01,CA_1,CA,2699,1
2011-12-01,CA_2,CA,2163,1
2011-12-01,CA_3,CA,4944,1
2011-12-01,CA_4,CA,1766,1
2011-12-01,TX_1,TX,2361,1
2011-12-01,TX_2,TX,3072,1
2011-12-01,TX_3,TX,2620,1
2011-12-01,WI_1,WI,1654,0
2011-12-01,WI_2,WI,2076,0
2011-12-01,WI_3,WI,2913,0
2011-12-02,CA_1,CA,3504,1
2011-12-02,CA_2,CA,2503,1
2011-12-02,CA_3,CA,5237,1
2011-12-02,CA_4,CA,2082,1
2011-12-02,TX_1,TX,2241,0
2011-12-02,TX_2,TX,3052,0
2011-12-02,TX_3,TX,2448,0
2011-12-02,WI_1,WI,1930,1
2011-12-02,WI_2,WI,2141,1
2011-12-02,WI_3,WI,4589,1
2011-12-03,CA_1,CA,4832,1
2011-12-03,CA_2,CA,3853,1
2011-12-03,CA_3,CA,6284,1
2011-12-03,CA_4,CA,2384,1
2011-12-03,TX_1,TX,3239,1
2011-12-03,TX_2,TX,4187,1
2011-12-03,TX_3,TX,3192,1
2011-12-03,WI_1,WI,2407,1
2011-12-03,WI_2,WI,2537,1
2011-12-03,WI_3,WI,5214,1
2011-12-04,CA_1,CA,4632,1
2011-12-04,CA_2,CA,3267,1
2011-12-04,CA_3,CA,6616,1
2011-12-04,CA_4,CA,2209,1
2011-12-04,TX_1,TX,2920,0
2011-12-04,TX_2,TX,3973,0
2011-12-04,TX_3,TX,3243,0
2011-12-04,WI_1,WI,1960,0
2011-12-04,WI_2,WI,1913,0
2011-12-04,WI_3,WI,4345,0
2011-12-05,CA_1,CA,3367,1
2011-12-05,CA_2,CA,2354,1
2011-12-05,CA_3,CA,5745,1
2011-12-05,CA_4,CA,1707,1
2011-12-05,TX_1,TX,2464,1
2011-12-05,TX_2,TX,3254,1
2011-12-05,TX_3,TX,2697,1
2011-12-05,WI_1,WI,1859,1
2011-12-05,WI_2,WI,1836,1
2011-12-05,WI_3,WI,3937,1
2011-12-06,CA_1,CA,2960,1
2011-12-06,CA_2,CA,2152,1
2011-12-06,CA_3,CA,4937,1
2011-12-06,CA_4,CA,1724,1
2011-12-06,TX_1,TX,2339,1
2011-12-06,TX_2,TX,3430,1
2011-12-06,TX_3,TX,2588,1
2011-12-06,WI_1,WI,1556,1
2011-12-06,WI_2,WI,1800,1
2011-12-06,WI_3,WI,3781,1
2011-12-07,CA_1,CA,2889,1
2011-12-07,CA_2,CA,2068,1
2011-12-07,CA_3,CA,4840,1
2011-12-07,CA_4,CA,1797,1
2011-12-07,TX_1,TX,2325,1
2011-12-07,TX_2,TX,3107,1
2011-12-07,TX_3,TX,2418,1
2011-12-07,WI_1,WI,1557,0
2011-12-07,WI_2,WI,1396,0
2011-12-07,WI_3,WI,3056,0
2011-12-08,CA_1,CA,3331,1
2011-12-08,CA_2,CA,2342,1
2011-12-08,CA_3,CA,4719,1
2011-12-08,CA_4,CA,1741,1
2011-12-08,TX_1,TX,1922,0
2011-12-08,TX_2,TX,2811,0
2011-12-08,TX_3,TX,1968,0
2011-12-08,WI_1,WI,1562,1
2011-12-08,WI_2,WI,1943,1
2011-12-08,WI_3,WI,4008,1
2011-12-09,CA_1,CA,3435,1
2011-12-09,CA_2,CA,2611,1
