date,store_id,actual_sales,final_forecast,feature_set,selected_model,error,absolute_error,absolute_percentage_error
2016-04-06,TX_2,3366.0,3997.647105416425,snap_only,"SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_2",-631.6471054164249,631.6471054164249,18.76551115319147
2016-04-07,TX_2,3795.0,4058.3864474917705,snap_only,"SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_2",-263.38644749177047,263.38644749177047,6.940354347609235
2016-04-08,TX_2,3748.0,3973.8166017241642,snap_only,"SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_2",-225.81660172416423,225.81660172416423,6.024989373643656
2016-04-09,TX_2,4820.0,5077.107497693364,snap_only,"SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_2",-257.10749769336417,257.10749769336417,5.3341804500697965
2016-04-10,TX_2,5035.0,4934.484151421608,snap_only,"SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_2",100.51584857839225,100.51584857839225,1.996342573552974
2016-04-11,TX_2,4033.0,4386.042313691008,snap_only,"SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_2",-353.0423136910076,353.0423136910076,8.753838673221116
2016-04-12,TX_2,3484.0,3942.196876051093,snap_only,"SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_2",-458.1968760510931,458.1968760510931,13.151460277011859
2016-04-13,TX_2,3348.0,4004.431477483903,snap_only,"SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_2",-656.4314774839031,656.4314774839031,19.60667495471634
2016-04-14,TX_2,3851.0,3747.21112544949,snap_only,"SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_2",103.78887455051017,103.78887455051017,2.6951148935473945
2016-04-15,TX_2,3897.0,4304.217297750279,snap_only,"SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_2",-407.2172977502787,407.2172977502787,10.449507255588369
2016-04-16,TX_2,4475.0,4757.874926087257,snap_only,"SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_2",-282.87492608725734,282.87492608725734,6.32122739859793
2016-04-17,TX_2,4998.0,4947.254010330069,snap_only,"SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_2",50.74598966993108,50.74598966993108,1.0153259237681287
2016-04-18,TX_2,3311.0,4069.91318273658,snap_only,"SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_2",-758.91318273658,758.91318273658,22.920965953989125
2016-04-19,TX_2,3727.0,3626.656579412146,snap_only,"SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_2",100.34342058785387,100.34342058785387,2.6923375526657867
2016-04-20,TX_2,3384.0,3688.149405378479,snap_only,"SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_2",-304.14940537847906,304.14940537847906,8.987866589198553
2016-04-21,TX_2,3446.0,3758.8399026971992,snap_only,"SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_2",-312.83990269719925,312.83990269719925,9.078348888485179
2016-04-22,TX_2,3902.0,3987.567016148799,snap_only,"SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_2",-85.56701614879921,85.56701614879921,2.1929014902306307
2016-04-23,TX_2,4483.0,4768.601984759921,snap_only,"SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_2",-285.6019847599209,285.6019847599209,6.370778156589804
2016-04-24,TX_2,4292.0,4958.55098410213,snap_only,"SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_2",-666.5509841021303,666.5509841021303,15.530078846741155
2016-03-28,TX_3,3537.0,3766.0352575301304,snap_weekday_month_event,"Calendar SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_3",-229.03525753013037,229.03525753013037,6.475410164832637
2016-03-29,TX_3,2924.0,3352.395402405752,snap_weekday_month_event,"Calendar SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_3",-428.39540240575207,428.39540240575207,14.651005554232288
2016-03-30,TX_3,2890.0,3388.3952791649804,snap_weekday_month_event,"Calendar SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_3",-498.39527916498037,498.39527916498037,17.24551138979171
2016-03-31,TX_3,3320.0,3363.296353419535,snap_weekday_month_event,"Calendar SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_3",-43.29635341953508,43.29635341953508,1.304107030708888
2016-04-01,TX_3,4350.0,3956.6876122302833,snap_weekday_month_event,"Calendar SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_3",393.3123877697167,393.3123877697167,9.041664086660154
2016-04-02,TX_3,4292.0,4195.795820122551,snap_weekday_month_event,"Calendar SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_3",96.20417987744895,96.20417987744895,2.2414766979834333
2016-04-03,TX_3,4606.0,4552.388081909545,snap_weekday_month_event,"Calendar SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_3",53.61191809045522,53.61191809045522,1.1639582737832224
2016-04-04,TX_3,3674.0,3689.257342230194,snap_weekday_month_event,"Calendar SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_3",-15.257342230193899,15.257342230193899,0.4152787759987452
2016-04-05,TX_3,3530.0,3651.7719608950983,snap_weekday_month_event,"Calendar SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_3",-121.77196089509835,121.77196089509835,3.449630620257744
2016-04-06,TX_3,3771.0,3615.467013451159,snap_weekday_month_event,"Calendar SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_3",155.5329865488411,155.5329865488411,4.124449391377382
2016-04-07,TX_3,3705.0,3621.6520457906167,snap_weekday_month_event,"Calendar SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_3",83.34795420938326,83.34795420938326,2.249607401062976
2016-04-08,TX_3,3717.0,3592.4961620192366,snap_weekday_month_event,"Calendar SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_3",124.50383798076336,124.50383798076336,3.3495786381695822
2016-04-09,TX_3,4472.0,4467.349464421005,snap_weekday_month_event,"Calendar SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_3",4.6505355789950045,4.6505355789950045,0.10399229827806361
2016-04-10,TX_3,4635.0,4271.595075801675,snap_weekday_month_event,"Calendar SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_3",363.4049241983248,363.4049241983248,7.840451439014559
2016-04-11,TX_3,3973.0,3994.3627679752108,snap_weekday_month_event,"Calendar SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_3",-21.362767975210772,21.362767975210772,0.5376986653715271
2016-04-12,TX_3,3905.0,3662.233548317275,snap_weekday_month_event,"Calendar SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_3",242.7664516827249,242.7664516827249,6.216810542451342
2016-04-13,TX_3,3494.0,3616.2324735110687,snap_weekday_month_event,"Calendar SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_3",-122.23247351106875,122.23247351106875,3.498353563568081
2016-04-14,TX_3,3517.0,3322.490242123834,snap_weekday_month_event,"Calendar SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_3",194.50975787616608,194.50975787616608,5.530558938759342
2016-04-15,TX_3,3819.0,3893.9464934336715,snap_weekday_month_event,"Calendar SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_3",-74.94649343367155,74.94649343367155,1.9624638238719967
2016-04-16,TX_3,4261.0,4164.287533178973,snap_weekday_month_event,"Calendar SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_3",96.71246682102719,96.71246682102719,2.269712903567876
2016-04-17,TX_3,4519.0,4280.266280490379,snap_weekday_month_event,"Calendar SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_3",238.73371950962064,238.73371950962064,5.282888238761244
2016-04-18,TX_3,3147.0,3695.869656613239,snap_weekday_month_event,"Calendar SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_3",-548.8696566132389,548.8696566132389,17.44104406143117
2016-04-19,TX_3,3938.0,3365.0311997412523,snap_weekday_month_event,"Calendar SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_3",572.9688002587477,572.9688002587477,14.549740991842247
2016-04-20,TX_3,3315.0,3317.7101927088565,snap_weekday_month_event,"Calendar SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_3",-2.710192708856539,2.710192708856539,0.08175543616460147
2016-04-21,TX_3,3380.0,3328.6601906495034,snap_weekday_month_event,"Calendar SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_3",51.33980935049658,51.33980935049658,1.5189292707247508
2016-04-22,TX_3,3691.0,3594.9566916884983,snap_weekday_month_event,"Calendar SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_3",96.04330831150173,96.04330831150173,2.6020945085749587
2016-04-23,TX_3,4083.0,4169.926694068189,snap_weekday_month_event,"Calendar SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_3",-86.92669406818914,86.92669406818914,2.128990792755061
2016-04-24,TX_3,3957.0,4286.941258879635,snap_weekday_month_event,"Calendar SARIMAX (1, 1, 0)(1, 1, 1, 7) - TX_3",-329.9412588796349,329.9412588796349,8.338166764711522
2016-03-28,WI_1,3039.0,2940.683149236257,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - WI_1",98.31685076374288,98.31685076374288,3.235171134048795
2016-03-29,WI_1,2780.0,2944.8204457629877,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - WI_1",-164.82044576298767,164.82044576298767,5.928793013057111
2016-03-30,WI_1,2692.0,3200.5063901607527,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - WI_1",-508.50639016075274,508.50639016075274,18.88953901042915
2016-03-31,WI_1,2858.0,3232.916250994778,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - WI_1",-374.9162509947778,374.9162509947778,13.11813334481378
2016-04-01,WI_1,4362.0,4030.749606416171,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - WI_1",331.250393583829,331.250393583829,7.5940026039392245
2016-04-02,WI_1,5119.0,5423.182163753763,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - WI_1",-304.18216375376323,304.18216375376323,5.942218475361657
2016-04-03,WI_1,5370.0,4605.825932546086,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - WI_1",764.1740674539142,764.1740674539142,14.230429561525405
2016-04-04,WI_1,3168.0,3170.4317579984627,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - WI_1",-2.431757998462672,2.431757998462672,0.0767600378302611
2016-04-05,WI_1,3231.0,3085.0134926552846,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - WI_1",145.9865073447154,145.9865073447154,4.5183072530088335
2016-04-06,WI_1,2996.0,3337.4246811698085,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - WI_1",-341.42468116980854,341.42468116980854,11.39601739552098
2016-04-07,WI_1,3288.0,3284.638271351072,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - WI_1",3.361728648927965,3.361728648927965,0.10224235550267533
2016-04-08,WI_1,3866.0,4048.024499829294,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - WI_1",-182.0244998292942,182.0244998292942,4.708341951094004
2016-04-09,WI_1,6182.0,5377.780398520207,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - WI_1",804.2196014797928,804.2196014797928,13.009052110640454
2016-04-10,WI_1,4995.0,4607.282658360416,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - WI_1",387.71734163958445,387.71734163958445,7.762108941733422
2016-04-11,WI_1,3493.0,3279.5610674653226,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - WI_1",213.4389325346774,213.4389325346774,6.11047616761172
2016-04-12,WI_1,3388.0,3101.4726553093224,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - WI_1",286.52734469067764,286.52734469067764,8.45712351507313
2016-04-13,WI_1,3169.0,3273.143940630996,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - WI_1",-104.14394063099598,104.14394063099598,3.2863345102870305
2016-04-14,WI_1,3241.0,3381.0308525600926,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - WI_1",-140.03085256009263,140.03085256009263,4.320606373344419
2016-04-15,WI_1,3862.0,4055.692787705513,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - WI_1",-193.69278770551318,193.69278770551318,5.015349241468493
2016-04-16,WI_1,4862.0,5306.218928612136,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - WI_1",-444.21892861213564,444.21892861213564,9.136547277090408
2016-04-17,WI_1,4812.0,4625.332900903394,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - WI_1",186.66709909660585,186.66709909660585,3.8791998981007034
2016-04-18,WI_1,3236.0,3213.292909909883,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - WI_1",22.707090090117163,22.707090090117163,0.7017024131680211
2016-04-19,WI_1,3069.0,3034.3345877831207,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - WI_1",34.665412216879304,34.665412216879304,1.1295344482528284
2016-04-20,WI_1,3242.0,3286.493581594811,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - WI_1",-44.493581594811076,44.493581594811076,1.372411523590718
2016-04-21,WI_1,3324.0,3313.8519466893604,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - WI_1",10.148053310639625,10.148053310639625,0.30529642932128837
2016-04-22,WI_1,3991.0,3987.9261228608134,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - WI_1",3.0738771391866067,3.0738771391866067,0.07702022398362833
2016-04-23,WI_1,4772.0,5319.047956230872,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - WI_1",-547.0479562308719,547.0479562308719,11.463704028308296
2016-04-24,WI_1,4874.0,4638.813142981129,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - WI_1",235.1868570188708,235.1868570188708,4.825335597432721
2016-03-28,WI_2,4254.0,4193.390738723035,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_2",60.6092612769653,60.6092612769653,1.4247593153964575
2016-03-29,WI_2,4041.0,4287.029304589567,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_2",-246.0293045895669,246.0293045895669,6.088327260320884
2016-03-30,WI_2,3626.0,4507.572414479978,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_2",-881.5724144799779,881.5724144799779,24.312532114726363
2016-03-31,WI_2,3908.0,4658.4718303999425,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_2",-750.4718303999425,750.4718303999425,19.203475701124425
2016-04-01,WI_2,6146.0,4873.227638360535,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_2",1272.772361639465,1272.772361639465,20.708954794003663
2016-04-02,WI_2,7069.0,6239.757144518834,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_2",829.2428554811659,829.2428554811659,11.730695366829337
2016-04-03,WI_2,6953.0,5924.373609070208,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_2",1028.6263909297923,1028.6263909297923,14.793993828991692
2016-04-04,WI_2,5010.0,4609.240192915177,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_2",400.75980708482257,400.75980708482257,7.999197746204044
2016-04-05,WI_2,5680.0,5270.770547914805,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_2",409.2294520851947,409.2294520851947,7.204743874739343
2016-04-06,WI_2,6143.0,5396.537634121361,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_2",746.4623658786386,746.4623658786386,12.15143034150478
2016-04-07,WI_2,5342.0,4706.8923498597205,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_2",635.1076501402795,635.1076501402795,11.888948898170714
2016-04-08,WI_2,6695.0,5708.352880722325,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_2",986.6471192776753,986.6471192776753,14.737074223714345
2016-04-09,WI_2,7852.0,6266.400712413585,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_2",1585.599287586415,1585.599287586415,20.193572180163205
2016-04-10,WI_2,6012.0,5146.270366316566,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_2",865.7296336834343,865.7296336834343,14.400027173709818
2016-04-11,WI_2,6227.0,5434.531163126388,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_2",792.4688368736124,792.4688368736124,12.726334300202543
2016-04-12,WI_2,5934.0,5293.4363936944765,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_2",640.5636063055235,640.5636063055235,10.794802937403498
2016-04-13,WI_2,4584.0,4616.82550023856,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_2",-32.82550023856038,32.82550023856038,0.7160885741396243
2016-04-14,WI_2,5263.0,5531.532563031953,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_2",-268.53256303195303,268.53256303195303,5.10227176576008
2016-04-15,WI_2,6259.0,5730.755511225271,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_2",528.2444887747288,528.2444887747288,8.439758568057657
2016-04-16,WI_2,5579.0,5486.582114400931,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_2",92.41788559906945,92.41788559906945,1.6565313783665432
2016-04-17,WI_2,5566.0,5168.657396452229,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_2",397.34260354777143,397.34260354777143,7.1387460213397675
2016-04-18,WI_2,4347.0,4654.706255147425,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_2",-307.7062551474246,307.7062551474246,7.078588800262815
2016-04-19,WI_2,4464.0,4513.610750698643,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_2",-49.61075069864273,49.61075069864273,1.1113519421738964
2016-04-20,WI_2,4194.0,4639.209680851152,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_2",-445.20968085115237,445.20968085115237,10.615395346951654
2016-04-21,WI_2,4393.0,4751.706502490729,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_2",-358.7065024907288,358.7065024907288,8.165410937644635
2016-04-22,WI_2,4988.0,4950.929402046244,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_2",37.07059795375608,37.07059795375608,0.7431956285837225
2016-04-23,WI_2,5404.0,5508.966106453843,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_2",-104.96610645384317,104.96610645384317,1.9423779876728935
2016-04-24,WI_2,5127.0,5191.041380547976,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_2",-64.04138054797568,64.04138054797568,1.2491004592934598
2016-03-28,WI_3,2963.0,3321.8196820348367,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_3",-358.81968203483666,358.81968203483666,12.110012893514568
2016-03-29,WI_3,3395.0,3222.421585329566,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_3",172.57841467043409,172.57841467043409,5.08331118322339
2016-03-30,WI_3,2861.0,3243.1566073410495,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_3",-382.1566073410495,382.1566073410495,13.357448701190124
2016-03-31,WI_3,3008.0,3437.1684334988367,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_3",-429.16843349883675,429.16843349883675,14.26756760301984
2016-04-01,WI_3,4254.0,3769.526368201514,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_3",484.47363179848617,484.47363179848617,11.388660832122383
2016-04-02,WI_3,5218.0,5221.4218037477185,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_3",-3.4218037477185135,3.4218037477185135,0.06557692119046596
2016-04-03,WI_3,5474.0,4919.508504716191,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_3",554.491495283809,554.491495283809,10.129548689875941
2016-04-04,WI_3,3550.0,3461.4714119431637,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_3",88.52858805683627,88.52858805683627,2.4937630438545426
2016-04-05,WI_3,3910.0,3793.4851251849595,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_3",116.51487481504046,116.51487481504046,2.97992007199592
2016-04-06,WI_3,3850.0,3786.3878506663455,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_3",63.61214933365454,63.61214933365454,1.652263619055962
2016-04-07,WI_3,3427.0,3460.944373786239,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_3",-33.944373786238884,33.944373786238884,0.9904982137799498
2016-04-08,WI_3,4179.0,4299.31066657886,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_3",-120.31066657886004,120.31066657886004,2.878934352210099
2016-04-09,WI_3,5635.0,5240.40744496174,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_3",394.5925550382599,394.5925550382599,7.002529814343565
2016-04-10,WI_3,4968.0,4428.505501923606,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_3",539.4944980763939,539.4944980763939,10.859390057898429
2016-04-11,WI_3,4043.0,3989.3895510197203,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_3",53.61044898027967,53.61044898027967,1.3260066529873775
2016-04-12,WI_3,4137.0,3811.8059714434016,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_3",325.19402855659837,325.19402855659837,7.860624330592176
2016-04-13,WI_3,3132.0,3295.1480233257294,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_3",-163.14802332572935,163.14802332572935,5.209068433133121
2016-04-14,WI_3,3664.0,3988.7781472007523,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_3",-324.7781472007523,324.7781472007523,8.864032401767256
2016-04-15,WI_3,4613.0,4317.601458668547,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_3",295.3985413314531,295.3985413314531,6.403610260816239
2016-04-16,WI_3,4897.0,4749.156911214776,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_3",147.8430887852237,147.8430887852237,3.0190542941642575
2016-04-17,WI_3,4521.0,4446.79505157553,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_3",74.20494842446988,74.20494842446988,1.6413392706142418
2016-04-18,WI_3,3556.0,3498.1385746704786,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_3",57.86142532952135,57.86142532952135,1.62714919374357
2016-04-19,WI_3,3331.0,3320.554953679313,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_3",10.445046320687197,10.445046320687197,0.31357088924308607
2016-04-20,WI_3,3159.0,3313.437400552854,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_3",-154.4374005528539,154.4374005528539,4.888806601863054
2016-04-21,WI_3,3226.0,3497.527109427421,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_3",-271.5271094274208,271.5271094274208,8.416835382127116
2016-04-22,WI_3,3828.0,3826.3504190229255,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_3",1.6495809770744927,1.6495809770744927,0.04309250201344025
2016-04-23,WI_3,4686.0,4767.446280646889,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_3",-81.44628064688914,81.44628064688914,1.7380768383885858
2016-04-24,WI_3,4325.0,4465.084420770041,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - WI_3",-140.0844207700411,140.0844207700411,3.2389461449720485
