date,item_id,actual_sales,final_forecast,feature_set,selected_model,error,absolute_error,absolute_percentage_error
2016-03-30,FOODS_3_555,16.0,13.664280121521069,snap_only,"SARIMAX (0, 1, 1)(1, 1, 1, 7) - FOODS_3_555",2.3357198784789315,2.3357198784789315,14.598249240493322
2016-03-31,FOODS_3_555,12.0,14.199049295697705,snap_only,"SARIMAX (0, 1, 1)(1, 1, 1, 7) - FOODS_3_555",-2.199049295697705,2.199049295697705,18.325410797480878
2016-04-01,FOODS_3_555,19.0,19.58660771679,snap_only,"SARIMAX (0, 1, 1)(1, 1, 1, 7) - FOODS_3_555",-0.5866077167899988,0.5866077167899988,3.087409035736836
2016-04-02,FOODS_3_555,30.0,25.39264485146038,snap_only,"SARIMAX (0, 1, 1)(1, 1, 1, 7) - FOODS_3_555",4.607355148539622,4.607355148539622,15.357850495132071
2016-04-03,FOODS_3_555,30.0,27.81683313753438,snap_only,"SARIMAX (0, 1, 1)(1, 1, 1, 7) - FOODS_3_555",2.183166862465619,2.183166862465619,7.277222874885396
2016-04-04,FOODS_3_555,16.0,17.65672278072284,snap_only,"SARIMAX (0, 1, 1)(1, 1, 1, 7) - FOODS_3_555",-1.6567227807228413,1.6567227807228413,10.354517379517759
2016-04-05,FOODS_3_555,21.0,15.254987726544062,snap_only,"SARIMAX (0, 1, 1)(1, 1, 1, 7) - FOODS_3_555",5.745012273455938,5.745012273455938,27.35720130217113
2016-04-06,FOODS_3_555,17.0,15.686777114658527,snap_only,"SARIMAX (0, 1, 1)(1, 1, 1, 7) - FOODS_3_555",1.3132228853414727,1.3132228853414727,7.7248405020086635
2016-04-07,FOODS_3_555,13.0,16.280903464132514,snap_only,"SARIMAX (0, 1, 1)(1, 1, 1, 7) - FOODS_3_555",-3.280903464132514,3.280903464132514,25.237718954865496
2016-04-08,FOODS_3_555,14.0,19.802130284807667,snap_only,"SARIMAX (0, 1, 1)(1, 1, 1, 7) - FOODS_3_555",-5.802130284807667,5.802130284807667,41.44378774862619
2016-04-09,FOODS_3_555,33.0,25.453983102980402,snap_only,"SARIMAX (0, 1, 1)(1, 1, 1, 7) - FOODS_3_555",7.546016897019598,7.546016897019598,22.866717869756357
2016-04-10,FOODS_3_555,26.0,27.61792456410421,snap_only,"SARIMAX (0, 1, 1)(1, 1, 1, 7) - FOODS_3_555",-1.6179245641042108,1.6179245641042108,6.222786785016195
2016-04-11,FOODS_3_555,18.0,15.77912084527804,snap_only,"SARIMAX (0, 1, 1)(1, 1, 1, 7) - FOODS_3_555",2.2208791547219597,2.2208791547219597,12.33821752623311
2016-04-12,FOODS_3_555,14.0,13.356174038077306,snap_only,"SARIMAX (0, 1, 1)(1, 1, 1, 7) - FOODS_3_555",0.643825961922694,0.643825961922694,4.598756870876386
2016-04-13,FOODS_3_555,15.0,13.795543496362221,snap_only,"SARIMAX (0, 1, 1)(1, 1, 1, 7) - FOODS_3_555",1.204456503637779,1.204456503637779,8.02971002425186
2016-04-14,FOODS_3_555,12.0,14.387265259338854,snap_only,"SARIMAX (0, 1, 1)(1, 1, 1, 7) - FOODS_3_555",-2.3872652593388537,2.3872652593388537,19.893877161157114
2016-04-15,FOODS_3_555,10.0,17.90767319310915,snap_only,"SARIMAX (0, 1, 1)(1, 1, 1, 7) - FOODS_3_555",-7.907673193109151,7.907673193109151,79.0767319310915
2016-04-16,FOODS_3_555,32.0,23.565772088924508,snap_only,"SARIMAX (0, 1, 1)(1, 1, 1, 7) - FOODS_3_555",8.434227911075492,8.434227911075492,26.356962222110912
2016-04-17,FOODS_3_555,26.0,25.740256268735983,snap_only,"SARIMAX (0, 1, 1)(1, 1, 1, 7) - FOODS_3_555",0.25974373126401673,0.25974373126401673,0.999014351015449
2016-04-18,FOODS_3_555,13.0,15.779578160812502,snap_only,"SARIMAX (0, 1, 1)(1, 1, 1, 7) - FOODS_3_555",-2.779578160812502,2.779578160812502,21.38137046778848
2016-04-19,FOODS_3_555,21.0,13.357490651491869,snap_only,"SARIMAX (0, 1, 1)(1, 1, 1, 7) - FOODS_3_555",7.642509348508131,7.642509348508131,36.39290165956253
2016-04-20,FOODS_3_555,15.0,13.796553037644566,snap_only,"SARIMAX (0, 1, 1)(1, 1, 1, 7) - FOODS_3_555",1.203446962355434,1.203446962355434,8.022979749036226
2016-04-21,FOODS_3_555,14.0,14.388372211527198,snap_only,"SARIMAX (0, 1, 1)(1, 1, 1, 7) - FOODS_3_555",-0.3883722115271979,0.3883722115271979,2.774087225194271
2016-04-22,FOODS_3_555,14.0,17.908813318783,snap_only,"SARIMAX (0, 1, 1)(1, 1, 1, 7) - FOODS_3_555",-3.9088133187830003,3.9088133187830003,27.920095134164285
2016-04-23,FOODS_3_555,23.0,23.566659183117565,snap_only,"SARIMAX (0, 1, 1)(1, 1, 1, 7) - FOODS_3_555",-0.5666591831175651,0.5666591831175651,2.463735578772022
2016-04-24,FOODS_3_555,24.0,25.740716272541487,snap_only,"SARIMAX (0, 1, 1)(1, 1, 1, 7) - FOODS_3_555",-1.740716272541487,1.740716272541487,7.252984468922863
2016-03-28,FOODS_3_586,27.0,34.466766432363904,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - FOODS_3_586",-7.4667664323639045,7.4667664323639045,27.654690490236682
2016-03-29,FOODS_3_586,32.0,30.127590389902046,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - FOODS_3_586",1.8724096100979537,1.8724096100979537,5.851280031556105
2016-03-30,FOODS_3_586,26.0,30.5325285141094,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - FOODS_3_586",-4.532528514109401,4.532528514109401,17.43280197734385
2016-03-31,FOODS_3_586,28.0,32.40514019988989,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - FOODS_3_586",-4.4051401998898925,4.4051401998898925,15.732643571035329
2016-04-01,FOODS_3_586,36.0,41.47730681792338,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - FOODS_3_586",-5.4773068179233775,5.4773068179233775,15.21474116089827
2016-04-02,FOODS_3_586,65.0,54.16965509787053,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - FOODS_3_586",10.830344902129468,10.830344902129468,16.66206908019918
2016-04-03,FOODS_3_586,54.0,59.277780285762326,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - FOODS_3_586",-5.277780285762326,5.277780285762326,9.77366719585616
2016-04-04,FOODS_3_586,30.0,37.03007085591892,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - FOODS_3_586",-7.030070855918922,7.030070855918922,23.433569519729737
2016-04-05,FOODS_3_586,37.0,33.61396517114687,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - FOODS_3_586",3.386034828853127,3.386034828853127,9.15144548338683
2016-04-06,FOODS_3_586,27.0,34.154462218773595,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - FOODS_3_586",-7.154462218773595,7.154462218773595,26.49800821767998
2016-04-07,FOODS_3_586,35.0,36.04698161967627,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - FOODS_3_586",-1.0469816196762665,1.0469816196762665,2.991376056217904
2016-04-08,FOODS_3_586,41.0,41.429961699554795,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - FOODS_3_586",-0.429961699554795,0.429961699554795,1.048687072084866
2016-04-09,FOODS_3_586,60.0,54.12273932610384,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - FOODS_3_586",5.87726067389616,5.87726067389616,9.7954344564936
2016-04-10,FOODS_3_586,48.0,59.230927566354154,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - FOODS_3_586",-11.230927566354154,11.230927566354154,23.39776576323782
2016-04-11,FOODS_3_586,36.0,33.29111727974785,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - FOODS_3_586",2.7088827202521486,2.7088827202521486,7.524674222922635
2016-04-12,FOODS_3_586,29.0,29.875012954816235,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - FOODS_3_586",-0.8750129548162349,0.8750129548162349,3.017286051090465
2016-04-13,FOODS_3_586,20.0,30.41551020214442,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - FOODS_3_586",-10.415510202144421,10.415510202144421,52.07755101072211
2016-04-14,FOODS_3_586,43.0,32.308029632374556,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - FOODS_3_586",10.691970367625444,10.691970367625444,24.8650473665708
2016-04-15,FOODS_3_586,32.0,37.69100971656002,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - FOODS_3_586",-5.691009716560018,5.691009716560018,17.784405364250055
2016-04-16,FOODS_3_586,37.0,50.38378734374157,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - FOODS_3_586",-13.383787343741567,13.383787343741567,36.17239822632855
2016-04-17,FOODS_3_586,64.0,55.49197558408476,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - FOODS_3_586",8.508024415915237,8.508024415915237,13.293788149867558
2016-04-18,FOODS_3_586,30.0,33.24427541390652,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - FOODS_3_586",-3.2442754139065215,3.2442754139065215,10.814251379688406
2016-04-19,FOODS_3_586,40.0,29.828171088976905,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - FOODS_3_586",10.171828911023095,10.171828911023095,25.42957227755774
2016-04-20,FOODS_3_586,31.0,30.368668336305387,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - FOODS_3_586",0.6313316636946134,0.6313316636946134,2.036553753853591
2016-04-21,FOODS_3_586,45.0,32.26118776653556,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - FOODS_3_586",12.738812233464436,12.738812233464436,28.308471629920973
2016-04-22,FOODS_3_586,28.0,37.64416785072103,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - FOODS_3_586",-9.644167850721033,9.644167850721033,34.44345660971798
2016-04-23,FOODS_3_586,40.0,50.33694547790258,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - FOODS_3_586",-10.336945477902582,10.336945477902582,25.842363694756454
2016-04-24,FOODS_3_586,54.0,55.44513371824578,snap_only,"SARIMAX (1, 1, 1)(0, 1, 1, 7) - FOODS_3_586",-1.4451337182457777,1.4451337182457777,2.6761735523069956
2016-03-28,FOODS_3_587,38.0,42.29446196839463,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_587",-4.294461968394629,4.294461968394629,11.301215706301655
2016-03-29,FOODS_3_587,26.0,34.99893548187934,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_587",-8.998935481879343,8.998935481879343,34.61129031492055
2016-03-30,FOODS_3_587,25.0,35.13749626145621,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_587",-10.137496261456207,10.137496261456207,40.549985045824826
2016-03-31,FOODS_3_587,15.0,32.94952369824482,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_587",-17.949523698244818,17.949523698244818,119.66349132163212
2016-04-01,FOODS_3_587,15.0,38.47624307503113,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_587",-23.476243075031128,23.476243075031128,156.5082871668742
2016-04-02,FOODS_3_587,27.0,46.20278205765329,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_587",-19.202782057653287,19.202782057653287,71.12141502834551
2016-04-03,FOODS_3_587,29.0,48.79211613124151,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_587",-19.792116131241507,19.792116131241507,68.24867631462588
2016-04-04,FOODS_3_587,23.0,44.1624173577149,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_587",-21.1624173577149,21.1624173577149,92.01051025093435
2016-04-05,FOODS_3_587,21.0,38.53694939836078,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_587",-17.536949398360782,17.536949398360782,83.50928284933707
2016-04-06,FOODS_3_587,21.0,39.20765665595869,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_587",-18.207656655958687,18.207656655958687,86.7031269331366
2016-04-07,FOODS_3_587,16.0,36.69456922993726,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_587",-20.694569229937258,20.694569229937258,129.34105768710788
2016-04-08,FOODS_3_587,22.0,38.76364436583846,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_587",-16.76364436583846,16.76364436583846,76.19838348108391
2016-04-09,FOODS_3_587,24.0,46.96813735820482,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_587",-22.96813735820482,22.96813735820482,95.70057232585341
2016-04-10,FOODS_3_587,43.0,49.108756621761295,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_587",-6.1087566217612945,6.1087566217612945,14.20641074828208
2016-04-11,FOODS_3_587,33.0,41.41038700446674,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_587",-8.410387004466742,8.410387004466742,25.486021225656792
2016-04-12,FOODS_3_587,16.0,35.86543775642219,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_587",-19.86543775642219,19.86543775642219,124.15898597763868
2016-04-13,FOODS_3_587,23.0,36.561797180990524,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_587",-13.561797180990524,13.561797180990524,58.96433556952402
2016-04-14,FOODS_3_587,21.0,34.03312259364897,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_587",-13.033122593648969,13.033122593648969,62.062488541185566
2016-04-15,FOODS_3_587,20.0,36.09297449660628,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_587",-16.09297449660628,16.09297449660628,80.4648724830314
2016-04-16,FOODS_3_587,27.0,44.32042651834903,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_587",-17.32042651834903,17.32042651834903,64.14972784573715
2016-04-17,FOODS_3_587,36.0,46.43949455334156,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_587",-10.43949455334156,10.43949455334156,28.998595981504337
2016-04-18,FOODS_3_587,16.0,42.0160123594313,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_587",-26.0160123594313,26.0160123594313,162.60007724644564
2016-04-19,FOODS_3_587,10.0,36.47493054526949,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_587",-26.474930545269487,26.474930545269487,264.74930545269484
2016-04-20,FOODS_3_587,15.0,37.172522080669275,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_587",-22.172522080669275,22.172522080669275,147.81681387112852
2016-04-21,FOODS_3_587,10.0,34.643098839962875,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_587",-24.643098839962875,24.643098839962875,246.43098839962875
2016-04-22,FOODS_3_587,21.0,36.702507747876915,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_587",-15.702507747876915,15.702507747876915,74.7738464184615
2016-04-23,FOODS_3_587,24.0,44.9310625055422,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_587",-20.9310625055422,20.9310625055422,87.21276043975918
2016-04-24,FOODS_3_587,26.0,47.049095422922676,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_587",-21.049095422922676,21.049095422922676,80.95805931893338
2016-03-28,FOODS_3_714,11.0,15.263718823777241,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_714",-4.263718823777241,4.263718823777241,38.761080216156735
2016-03-29,FOODS_3_714,4.0,11.521171329424504,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_714",-7.521171329424504,7.521171329424504,188.0292832356126
2016-03-30,FOODS_3_714,13.0,12.86907262462132,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_714",0.13092737537868082,0.13092737537868082,1.0071336567590832
2016-03-31,FOODS_3_714,19.0,14.483308490038231,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_714",4.516691509961769,4.516691509961769,23.772060578746153
2016-04-01,FOODS_3_714,29.0,21.563737525549392,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_714",7.436262474450608,7.436262474450608,25.642284394657267
2016-04-02,FOODS_3_714,40.0,34.59060140097059,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_714",5.409398599029409,5.409398599029409,13.523496497573523
2016-04-03,FOODS_3_714,23.0,32.85578242961571,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_714",-9.855782429615708,9.855782429615708,42.851227954850906
2016-04-04,FOODS_3_714,25.0,17.49251527399712,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_714",7.507484726002879,7.507484726002879,30.029938904011516
2016-04-05,FOODS_3_714,19.0,13.5762836295451,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_714",5.423716370454899,5.423716370454899,28.545875633973157
2016-04-06,FOODS_3_714,15.0,14.892622565773513,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_714",0.10737743422648727,0.10737743422648727,0.7158495615099151
2016-04-07,FOODS_3_714,15.0,16.52875762832492,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_714",-1.5287576283249216,1.5287576283249216,10.191717522166144
2016-04-08,FOODS_3_714,18.0,21.465336257180773,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_714",-3.4653362571807733,3.4653362571807733,19.25186809544874
2016-04-09,FOODS_3_714,33.0,34.48031310876136,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_714",-1.480313108761358,1.480313108761358,4.485797299276842
2016-04-10,FOODS_3_714,25.0,32.78894803212156,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_714",-7.78894803212156,7.78894803212156,31.155792128486244
2016-04-11,FOODS_3_714,7.0,15.31985312667628,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_714",-8.31985312667628,8.31985312667628,118.855044666804
2016-04-12,FOODS_3_714,5.0,11.402945391874365,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_714",-6.402945391874365,6.402945391874365,128.0589078374873
2016-04-13,FOODS_3_714,11.0,12.71916124371213,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_714",-1.7191612437121293,1.7191612437121293,15.628738579201176
2016-04-14,FOODS_3_714,9.0,14.355380706981816,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_714",-5.355380706981816,5.355380706981816,59.50423007757573
2016-04-15,FOODS_3_714,20.0,19.291802859024568,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_714",0.7081971409754324,0.7081971409754324,3.540985704877162
2016-04-16,FOODS_3_714,37.0,32.30673374969676,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_714",4.693266250303239,4.693266250303239,12.684503379197942
2016-04-17,FOODS_3_714,37.0,30.61553663606052,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_714",6.384463363939481,6.384463363939481,17.255306389025627
2016-04-18,FOODS_3_714,15.0,15.249815807794926,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_714",-0.24981580779492596,0.24981580779492596,1.6654387186328397
2016-04-19,FOODS_3_714,6.0,11.332905459488424,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_714",-5.332905459488424,5.332905459488424,88.8817576581404
2016-04-20,FOODS_3_714,10.0,12.649120835522089,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_714",-2.6491208355220888,2.6491208355220888,26.491208355220884
2016-04-21,FOODS_3_714,12.0,14.285340625024771,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_714",-2.285340625024771,2.285340625024771,19.04450520853976
2016-04-22,FOODS_3_714,18.0,19.221762172222718,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_714",-1.2217621722227179,1.2217621722227179,6.787567623459544
2016-04-23,FOODS_3_714,22.0,32.23669288523793,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_714",-10.236692885237929,10.236692885237929,46.53042220562695
2016-04-24,FOODS_3_714,27.0,30.54549642084307,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_714",-3.545496420843069,3.545496420843069,13.131468225344701
2016-03-28,FOODS_3_808,16.0,3.698201405547734,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_808",12.301798594452265,12.301798594452265,76.88624121532666
2016-03-29,FOODS_3_808,1.0,2.567272492411795,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_808",-1.567272492411795,1.567272492411795,156.7272492411795
2016-03-30,FOODS_3_808,3.0,0.03816025142441157,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_808",2.9618397485755885,2.9618397485755885,98.72799161918628
2016-03-31,FOODS_3_808,13.0,0.39513273750311423,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_808",12.604867262496885,12.604867262496885,96.9605174038222
2016-04-01,FOODS_3_808,6.0,1.9955518410943225,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_808",4.004448158905678,4.004448158905678,66.74080264842797
2016-04-02,FOODS_3_808,0.0,4.9320206809347065,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_808",-4.9320206809347065,4.9320206809347065,
2016-04-03,FOODS_3_808,0.0,4.543572589324165,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_808",-4.543572589324165,4.543572589324165,
2016-04-04,FOODS_3_808,0.0,4.996493937153654,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_808",-4.996493937153654,4.996493937153654,
2016-04-05,FOODS_3_808,0.0,3.62682181071047,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_808",-3.62682181071047,3.62682181071047,
2016-04-06,FOODS_3_808,0.0,0.7570600027473686,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_808",-0.7570600027473686,0.7570600027473686,
2016-04-07,FOODS_3_808,0.0,1.1487580869076737,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_808",-1.1487580869076737,1.1487580869076737,
2016-04-08,FOODS_3_808,0.0,1.9997337645263764,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_808",-1.9997337645263764,1.9997337645263764,
2016-04-09,FOODS_3_808,0.0,3.8226451386851394,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_808",-3.8226451386851394,3.8226451386851394,
2016-04-10,FOODS_3_808,0.0,4.491185991360477,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_808",-4.491185991360477,4.491185991360477,
2016-04-11,FOODS_3_808,0.0,4.073871153564319,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_808",-4.073871153564319,4.073871153564319,
2016-04-12,FOODS_3_808,0.0,2.6748657649441254,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_808",-2.6748657649441254,2.6748657649441254,
2016-04-13,FOODS_3_808,0.0,0.0,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_808",0.0,0.0,
2016-04-14,FOODS_3_808,0.0,0.15923484114758193,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_808",-0.15923484114758193,0.15923484114758193,
2016-04-15,FOODS_3_808,0.0,1.0213333646889928,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_808",-1.0213333646889928,1.0213333646889928,
2016-04-16,FOODS_3_808,0.0,2.707533242985712,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_808",-2.707533242985712,2.707533242985712,
2016-04-17,FOODS_3_808,0.0,3.50584043527346,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_808",-3.50584043527346,3.50584043527346,
2016-04-18,FOODS_3_808,0.0,3.9248670196841053,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_808",-3.9248670196841053,3.9248670196841053,
2016-04-19,FOODS_3_808,0.0,2.522260385042471,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_808",-2.522260385042471,2.522260385042471,
2016-04-20,FOODS_3_808,0.0,0.0,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_808",0.0,0.0,
2016-04-21,FOODS_3_808,0.0,0.002017338894191867,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_808",-0.002017338894191867,0.002017338894191867,
2016-04-22,FOODS_3_808,0.0,0.8654814126553793,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_808",-0.8654814126553793,0.8654814126553793,
2016-04-23,FOODS_3_808,0.0,2.5348972381534014,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_808",-2.5348972381534014,2.5348972381534014,
2016-04-24,FOODS_3_808,0.0,3.3491358272445977,snap_only,"SARIMAX (1, 1, 1)(1, 1, 1, 7) - FOODS_3_808",-3.3491358272445977,3.3491358272445977,
